timestamp,model,is_final,seed,mse_ETTh1,mae_ETTh1,mse_Weather,mae_Weather,mse_ECL,mae_ECL,elapsed_ETTh1,elapsed_Weather,elapsed_ECL
2026-05-03T09:19:19.722908+00:00,deepseek-reasoner,true,42,0.039452824741601944,0.13037876784801483,0.029438860714435577,0.055164922028779984,0.07612303644418716,0.1902104914188385,151,365,428
2026-05-03T09:19:27.614917+00:00,google/gemini-3.1-pro-preview,true,42,0.07889337837696075,0.1865830272436142,0.04806160926818848,0.0745520293712616,0.04789537936449051,0.1445482224225998,371,1342,3328
2026-05-04T11:17:15.500113+00:00,gemini/gemini-3.1-flash-lite-preview,false,42,,,,,,,,,
2026-05-04T11:18:34.129788+00:00,openai/gpt-5.5,false,42,,,,,,,,,
2026-05-04T11:19:44.937010+00:00,vertex_ai/claude-sonnet-4-6,false,42,,,,,,,,,
2026-05-04T11:21:11.235355+00:00,claude-opus-4-7,false,42,,,,,,,,,
2026-05-04T11:24:13.254710+00:00,kimi-k2.6,false,42,,,,,,,,,
2026-05-04T11:26:57.060393+00:00,deepseek-v4-flash,false,42,,,,,,,,,
2026-05-04T11:28:57.080325+00:00,qwen3.6-max-preview,false,42,,,,,,,,,
2026-05-04T11:31:27.010239+00:00,openai/gpt-5.5-pro,false,42,,,,,,,,,
2026-05-04T12:20:04.245382+00:00,openai/gpt-5.5,false,42,0.0406017079949379,0.13366688787937164,0.02428542450070381,0.03789301961660385,0.06259655952453613,0.17171843349933624,115,181,216
2026-05-04T12:20:07.121102+00:00,openai/gpt-5.5,true,42,0.0406017079949379,0.13366688787937164,0.02428542450070381,0.03789301961660385,0.06259655952453613,0.17171843349933624,115,181,216
2026-05-04T12:26:06.792632+00:00,vertex_ai/claude-sonnet-4-6,false,42,0.054830402135849,0.157914400100708,0.02936512790620327,0.055991437286138535,0.0803593248128891,0.1967942714691162,175,415,415
2026-05-04T12:26:09.936614+00:00,vertex_ai/claude-sonnet-4-6,true,42,0.054830402135849,0.157914400100708,0.02936512790620327,0.055991437286138535,0.0803593248128891,0.1967942714691162,175,415,415
2026-05-04T12:26:51.031468+00:00,qwen3.6-max-preview,false,42,,,,,,,,,
2026-05-04T12:27:06.798316+00:00,gemini/gemini-3.1-flash-lite-preview,false,42,,,,,,,,,
2026-05-04T12:47:07.986982+00:00,claude-opus-4-7,false,42,0.07793273031711578,0.18499623239040375,0.030542083084583282,0.048360854387283325,0.04692503809928894,0.13853377103805542,259,851,1825
2026-05-04T12:47:10.880572+00:00,claude-opus-4-7,true,42,0.07793273031711578,0.18499623239040375,0.030542083084583282,0.048360854387283325,0.04692503809928894,0.13853377103805542,259,851,1825
2026-05-04T12:47:43.140266+00:00,deepseek-v4-flash,false,42,0.054162390530109406,0.1591530293226242,0.028050541877746582,0.05039939656853676,0.0892675369977951,0.20671069622039795,174,383,397
