timestamp,model,is_final,seed,mse_ETTh1,mae_ETTh1,mse_Weather,mae_Weather,mse_ECL,mae_ECL,elapsed_ETTh1,elapsed_Weather,elapsed_ECL
2026-07-17T19:45:27.416597+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.05586160346865654,0.18026399612426758,0.0013093508314341307,0.02638360485434532,0.40525755286216736,0.4560597836971283,66.4,297.5,325.1
2026-07-17T19:46:46.074911+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.05564616993069649,0.17916323244571686,0.001289952197112143,0.02651812694966793,,,53.4,93.5,0.0
2026-07-17T19:46:58.581935+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.05727614834904671,0.18399018049240112,0.0013007217785343528,0.026324907317757607,0.31029391288757324,0.4049719274044037,43.6,329.6,390.5
2026-07-17T19:47:48.992761+00:00,baseline:dlinear,false,3,0.06515967100858688,0.18897047638893127,0.005632517859339714,0.06252480298280716,0.3873260021209717,0.4513217806816101,64.0,728.4,638.2
2026-07-17T19:50:43.966259+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.05564616993069649,0.17916323244571686,0.001289952197112143,0.02651812694966793,,,61.2,102.6,0.0
2026-07-17T19:50:54.320215+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.05564616993069649,0.17916323244571686,0.001289952197112143,0.02651812694966793,,,61.2,102.6,0.0
2026-07-17T19:51:21.145560+00:00,baseline:dlinear,false,2,0.06435409933328629,0.1879798024892807,0.0056741987355053425,0.06289790570735931,0.3872418701648712,0.45120134949684143,77.8,656.1,573.5
2026-07-17T19:54:51.956196+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.058047208935022354,0.1849222183227539,0.0013338837306946516,0.026728222146630287,0.29199889302253723,0.3978937566280365,36.1,287.9,373.8
2026-07-17T19:54:57.450557+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.05546174943447113,0.17994064092636108,0.0013044433435425162,0.026316797360777855,0.2958691418170929,0.38984471559524536,42.0,490.5,477.3
2026-07-17T19:57:45.223908+00:00,baseline:dlinear,false,1,0.06578575819730759,0.18985939025878906,0.005560459103435278,0.06199482083320618,0.38697266578674316,0.45103269815444946,100.1,1020.5,837.8
2026-07-17T19:58:22.807780+00:00,baseline:itransformer,false,3,0.05914127826690674,0.18667547404766083,0.0013198935193940997,0.02663746476173401,0.30256807804107666,0.40342020988464355,452.1,1320.2,795.0
2026-07-17T20:00:48.528055+00:00,baseline:patchtst,false,1,0.05641844496130943,0.17913751304149628,0.0015952017856761813,0.028955131769180298,0.3258874714374542,0.3994118869304657,73.6,1222.2,801.8
2026-07-17T20:01:27.703729+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.05542751029133797,0.18003065884113312,0.0012665382819250226,0.025916805490851402,0.28739941120147705,0.38996240496635437,98.7,333.5,353.9
2026-07-17T20:01:31.124367+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.05542751029133797,0.18003065884113312,0.0012665382819250226,0.025916805490851402,0.28739941120147705,0.38996240496635437,98.7,333.5,353.9
2026-07-17T20:02:41.150105+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.05727614834904671,0.18399018049240112,0.0013007217785343528,0.026324907317757607,0.2856903076171875,0.3941902816295624,42.0,327.4,401.9
2026-07-17T20:02:46.468051+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.05727614834904671,0.18399018049240112,0.0013007217785343528,0.026324907317757607,0.2856903076171875,0.3941902816295624,42.0,327.4,401.9
2026-07-17T20:05:17.718630+00:00,baseline:itransformer,false,1,0.05801134184002876,0.18488626182079315,0.001330699771642685,0.026727493852376938,0.2904569208621979,0.3962552845478058,584.3,1212.2,1340.8
2026-07-17T20:07:47.618307+00:00,baseline:patchtst,false,3,0.05485077574849129,0.17829951643943787,0.0016008401289582253,0.028741788119077682,0.32600951194763184,0.4011237919330597,557.9,1348.3,1010.8
2026-07-17T20:07:56.069386+00:00,baseline:patchtst,false,2,0.058714572340250015,0.18440254032611847,0.0015892108203843236,0.02863934263586998,0.3100166618824005,0.39961227774620056,192.4,1630.0,893.7
2026-07-17T20:12:46.278281+00:00,baseline:itransformer,false,2,0.05990929156541824,0.1873571127653122,0.0013144213007763028,0.026499738916754723,0.2861510217189789,0.3920512795448303,889.3,968.6,1229.5
2026-07-17T20:14:45.398281+00:00,baseline:timexer,false,3,0.05762945115566254,0.18238234519958496,0.0013343049213290215,0.027010349556803703,0.262734055519104,0.3686874508857727,575.8,1051.4,1533.7
2026-07-17T20:14:54.707746+00:00,baseline:timexer,false,1,0.05985242873430252,0.18406805396080017,0.001337133813649416,0.026887280866503716,0.2644743323326111,0.36781418323516846,579.5,941.7,954.6
2026-07-17T20:16:06.499851+00:00,baseline:timexer,false,2,0.05758163705468178,0.18228299915790558,0.0013263802975416183,0.026940425857901573,0.26059040427207947,0.36636361479759216,480.6,767.6,1581.4
2026-07-18T08:07:03.355243+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.058027323335409164,0.1840757131576538,0.0013643547426909208,0.027121664956212044,0.3018704652786255,0.40264272689819336,51.4,356.8,353.0
2026-07-18T08:07:22.076858+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.057325586676597595,0.18174909055233002,0.001261786324903369,0.025978807359933853,0.3512676954269409,0.4258311688899994,43.4,374.5,415.9
2026-07-18T08:07:51.554106+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.05736739933490753,0.1822289377450943,0.0013392510591074824,0.026870399713516235,0.39267751574516296,0.4629984498023987,55.3,373.1,420.6
2026-07-18T08:08:18.125984+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.05730042979121208,0.18225648999214172,0.0013145384145900607,0.026734717190265656,0.28068649768829346,0.39212489128112793,60.7,343.6,355.5
2026-07-18T08:08:31.236553+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.05792016535997391,0.18232393264770508,0.0013031807029619813,0.026507524773478508,0.2998253405094147,0.39791685342788696,41.9,433.1,384.9
2026-07-18T08:08:48.373729+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.057680778205394745,0.1838262379169464,0.0013040397316217422,0.026519251987338066,0.29147082567214966,0.38722333312034607,56.5,485.4,472.3
2026-07-18T08:09:25.266685+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-18T08:09:27.656664+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-18T08:12:45.467385+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.05730042979121208,0.18225648999214172,0.0013145384145900607,0.026734717190265656,,,50.5,112.8,0.0
2026-07-18T08:12:52.455501+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.05730042979121208,0.18225648999214172,0.0013145384145900607,0.026734717190265656,0.28068649768829346,0.39212489128112793,60.7,343.6,355.5
2026-07-18T08:16:08.819614+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.056770049035549164,0.1806565225124359,0.0012965354835614562,0.026407752186059952,0.3460531532764435,0.42256927490234375,36.8,434.1,399.3
2026-07-18T08:16:38.106514+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.06170225515961647,0.1940055787563324,0.0013296094257384539,0.026644278317689896,0.2734425365924835,0.38222217559814453,44.7,382.9,290.6
2026-07-18T08:18:50.941066+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.059469711035490036,0.18775662779808044,0.0012667448027059436,0.026013124734163284,0.30286943912506104,0.4057044982910156,44.7,517.9,498.3
2026-07-18T08:18:59.587491+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.059469711035490036,0.18775662779808044,0.0012667448027059436,0.026013124734163284,0.30286943912506104,0.4057044982910156,44.7,517.9,498.3
2026-07-18T08:18:59.753545+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.05662333220243454,0.18149548768997192,0.0012984415516257286,0.026374451816082,0.2922516465187073,0.3935399353504181,66.4,507.8,459.7
2026-07-18T08:21:37.528956+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.05881817638874054,0.18589647114276886,0.0013386121718212962,0.027071276679635048,0.29286566376686096,0.39777225255966187,73.5,286.3,798.8
2026-07-18T08:24:19.810011+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.05811828747391701,0.18486830592155457,0.0013108171988278627,0.026565689593553543,0.292660117149353,0.3919718861579895,48.0,403.6,329.2
2026-07-18T08:24:21.017743+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.05792016535997391,0.18232393264770508,0.0013031807029619813,0.026507524773478508,0.2734418511390686,0.38222193717956543,58.8,375.8,306.0
2026-07-18T08:24:26.297061+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.05811828747391701,0.18486830592155457,0.0013108171988278627,0.026565689593553543,0.292660117149353,0.3919718861579895,48.0,403.6,329.2
2026-07-18T08:24:26.329382+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.05792016535997391,0.18232393264770508,0.0013031807029619813,0.026507524773478508,0.2734418511390686,0.38222193717956543,58.8,375.8,306.0
2026-07-18T08:28:11.702657+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.05789078399538994,0.18371827900409698,0.001301342505030334,0.026300879195332527,0.2714216113090515,0.3773498833179474,44.9,501.1,456.6
2026-07-18T08:28:18.089548+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.05789078399538994,0.18371827900409698,0.001301342505030334,0.026300879195332527,0.2714216113090515,0.3773498833179474,44.9,501.1,456.6
2026-07-18T08:35:42.909103+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.058027323335409164,0.1840757131576538,0.0013386121718212962,0.027071276679635048,0.2928633689880371,0.3977700471878052,51.5,276.7,794.9
2026-07-18T08:35:48.702834+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.058027323335409164,0.1840757131576538,0.0013386121718212962,0.027071276679635048,0.2928633689880371,0.3977700471878052,51.5,276.7,794.9
2026-07-18T11:03:25.605183+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.05716117098927498,0.18077845871448517,0.0013272030046209693,0.02678637206554413,0.3365735709667206,0.4142134189605713,140.7,489.2,493.0
2026-07-18T11:05:42.932981+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.05647949501872063,0.17998053133487701,0.0012814501533284783,0.02636890299618244,0.3059082329273224,0.3983966112136841,213.4,510.8,495.1
2026-07-18T11:07:49.010026+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.05645649507641792,0.18030163645744324,0.0013321967562660575,0.026888765394687653,0.3349272906780243,0.43463727831840515,173.9,422.5,483.2
2026-07-18T11:10:01.965761+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-18T11:13:53.639849+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-18T11:14:16.228900+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.05713329464197159,0.1807195097208023,0.0013229184551164508,0.026747219264507294,0.3265642821788788,0.40829524397850037,115.1,489.5,482.7
2026-07-18T11:17:58.246547+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-18T11:18:02.434512+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.05713329464197159,0.1807195097208023,0.0013229184551164508,0.026747219264507294,0.3265642821788788,0.40829524397850037,115.1,489.5,482.7
2026-07-18T11:21:27.420900+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.056479450315237045,0.17998038232326508,0.0012814602814614773,0.026369016617536545,0.3059108853340149,0.3983977735042572,192.5,473.5,475.9
2026-07-18T11:21:40.157166+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.056479450315237045,0.17998038232326508,0.0012814602814614773,0.026369016617536545,0.3059108853340149,0.3983977735042572,192.5,473.5,475.9
2026-07-18T11:22:24.320465+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.05794438719749451,0.18320651352405548,0.0013408258091658354,0.027105791494250298,0.32883110642433167,0.43034592270851135,129.9,334.7,328.2
2026-07-18T11:22:35.768021+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.05645649507641792,0.18030163645744324,0.0013321967562660575,0.026888765394687653,0.3349272906780243,0.43463727831840515,173.9,422.5,483.2
